Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Z_CostContact,Z_Revenue,Total_kids
66476,80,742,28,152,25,9,57,2,6,8,10,4,3,11,1
27733,16,0,7,5,26,2,17,2,2,0,3,7,3,11,1
69805,50,750,71,174,13,10,20,2,6,8,11,2,3,11,1
72217,93,816,42,450,55,56,154,1,3,10,8,2,3,11,0
25818,51,5,2,8,2,2,9,1,0,1,2,7,3,11,1
37509,24,37,5,56,12,8,5,2,3,0,4,7,3,11,1
25176,79,4,0,4,0,0,5,1,1,0,2,7,3,11,2
43586,26,99,2,11,4,0,16,3,3,0,4,8,3,11,1
53230,86,176,72,98,136,21,229,4,5,2,12,5,3,11,1
50116,68,54,0,10,0,0,2,2,1,0,4,5,3,11,2
84906,98,997,15,414,99,30,76,1,5,6,12,2,3,11,0
61286,34,356,0,107,19,9,117,2,7,1,8,5,3,11,1
82333,60,1311,0,359,46,89,17,1,4,3,10,2,3,11,0
65220,3,890,63,292,0,25,12,4,8,4,7,6,3,11,0
33590,65,4,0,2,0,0,2,1,1,0,2,7,3,11,3
30992,83,17,0,14,7,3,2,1,1,0,3,7,3,11,1
72309,64,960,0,883,50,38,0,1,5,6,8,3,3,11,0
156924,85,2,1,2,1,1,1,0,0,0,0,0,3,11,0
16005,69,1,3,2,20,30,47,3,2,1,2,8,3,11,1
65487,48,240,67,500,199,0,163,3,3,5,6,2,3,11,0
58692,21,301,11,61,4,7,11,1,8,2,4,7,3,11,1
40590,30,154,0,50,6,11,37,5,3,4,3,6,3,11,2
20587,39,2,3,6,4,1,9,1,1,1,2,7,3,11,1
62637,76,104,12,48,4,12,5,1,2,2,5,2,3,11,1
29435,11,70,3,37,4,2,64,4,3,2,2,9,3,11,2
19346,26,2,0,9,3,6,2,1,1,0,3,8,3,11,1
35788,34,23,2,11,3,1,4,2,2,0,3,6,3,11,2
36997,72,43,4,12,8,0,27,5,2,1,4,5,3,11,2
23539,13,4,24,11,16,1,25,1,2,0,4,6,3,11,0
65333,58,654,7,92,0,15,30,7,9,4,8,6,3,11,1
78499,12,912,72,170,47,36,97,1,11,3,4,4,3,11,0
29732,23,25,0,8,0,1,4,1,2,0,2,9,3,11,1
41275,33,24,4,22,0,2,9,4,3,1,3,5,3,11,3
63516,30,141,11,114,15,14,5,4,4,1,7,5,3,11,2
42769,15,71,0,13,3,1,0,2,1,1,4,4,3,11,1
49572,25,35,1,16,0,1,1,2,2,0,3,7,3,11,2
69209,4,496,32,849,229,48,128,2,5,3,6,4,3,11,0
17148,80,9,9,11,13,10,16,4,3,1,3,8,3,11,1
40590,30,154,0,50,6,11,37,5,3,4,3,6,3,11,2
30560,6,9,1,5,4,5,7,1,1,0,3,7,3,11,1
32146,16,26,3,23,4,7,3,2,2,0,4,6,3,11,1
41713,57,77,8,44,10,10,25,5,3,1,4,6,3,11,2
34176,9,11,2,7,4,2,2,1,1,0,3,3,3,11,1
58482,59,576,7,115,19,7,7,2,7,4,9,6,3,11,1
59686,78,89,15,89,34,42,5,1,4,1,6,4,3,11,1
60896,90,1013,30,399,60,46,153,3,9,10,4,6,3,11,1
62994,74,224,12,48,4,12,12,1,6,2,4,6,3,11,1
47320,10,200,19,111,50,15,19,6,5,1,8,6,3,11,1
74859,63,570,73,614,133,102,73,1,6,5,11,3,3,11,0
15253,13,1,3,3,8,1,13,2,1,0,3,7,3,11,1
31560,98,62,1,20,4,0,7,2,2,1,3,8,3,11,1
72071,4,531,69,300,150,138,150,3,5,4,8,2,3,11,1
91172,94,162,28,818,0,28,56,0,4,3,7,3,3,11,0
90000,91,675,144,133,94,192,241,1,4,8,5,1,3,11,0
41967,66,23,4,10,0,2,15,1,1,0,3,4,3,11,2
69263,14,492,5,32,13,5,21,1,9,1,7,6,3,11,1
65706,77,918,10,129,13,0,129,1,11,3,12,7,3,11,0
60934,41,224,155,155,192,93,54,2,6,4,11,4,3,11,1
71965,21,572,19,286,50,38,248,3,6,3,5,3,3,11,1
65210,25,626,0,70,0,7,28,2,9,3,8,6,3,11,1
79174,2,1074,37,518,193,92,129,1,5,6,7,2,3,11,0
81380,51,741,68,689,224,68,103,1,4,2,10,2,3,11,0
48432,3,322,3,50,4,3,42,5,7,1,6,8,3,11,1
52914,32,254,10,44,30,10,227,2,7,3,3,7,3,11,1
38946,84,116,6,82,6,6,41,2,3,1,6,5,3,11,1
26067,49,22,2,18,0,2,12,3,3,0,3,8,3,11,1
44325,69,516,0,21,0,0,5,4,8,2,7,8,3,11,1
42523,96,14,36,11,3,26,35,1,1,1,4,2,3,11,0
26487,23,2,8,10,12,14,23,3,2,1,3,5,3,11,1
53233,18,28,0,9,3,0,0,1,1,0,3,4,3,11,1
67716,8,530,142,217,62,9,56,4,7,4,13,5,3,11,1
76234,21,519,50,167,130,0,41,1,8,3,11,3,3,11,1
84117,60,611,76,749,59,45,26,1,7,10,6,2,3,11,0
65487,48,240,67,500,199,0,163,3,3,5,6,2,3,11,0
25224,36,4,9,12,11,2,8,2,1,1,3,3,3,11,1
89616,36,671,47,655,145,111,15,1,7,5,12,2,3,11,0
40851,63,23,1,7,0,4,24,1,1,1,2,7,3,11,2
27469,2,9,1,2,3,2,0,1,0,0,3,6,3,11,0
82347,38,556,54,845,202,133,63,1,7,7,10,3,3,11,0
73803,61,833,80,363,52,26,174,2,9,5,6,6,3,11,1
8820,52,12,0,13,4,2,4,4,3,0,3,8,3,11,2
43322,25,56,7,48,10,2,18,1,3,0,4,7,3,11,0
55593,63,293,8,124,11,4,106,2,6,6,3,6,3,11,1
50501,10,297,0,38,13,0,152,7,5,4,4,6,3,11,2
37085,65,39,1,16,2,0,3,4,3,0,3,8,3,11,2
16185,71,5,11,16,21,8,45,2,2,2,2,8,3,11,1
57731,0,266,21,300,65,8,44,4,8,8,6,6,3,11,1
48432,3,322,3,50,4,3,42,5,7,1,6,8,3,11,1
73807,88,366,124,156,71,78,54,2,5,5,11,2,3,11,1
18929,15,32,0,8,23,4,18,1,1,0,4,6,3,11,0
35893,80,158,0,23,0,0,18,6,3,1,5,8,3,11,2
61014,17,269,129,495,182,43,29,4,9,3,4,7,3,11,1
32144,76,41,0,10,0,0,3,4,2,1,3,7,3,11,2
14918,52,3,3,3,15,4,15,1,1,0,3,6,3,11,1
45146,28,33,0,5,0,0,15,2,1,1,2,4,3,11,2
41769,31,302,29,131,32,0,27,6,8,1,7,8,3,11,1
88325,42,519,71,860,93,27,53,1,6,2,9,2,3,11,0
38054,24,23,2,17,2,1,0,2,2,0,3,7,3,11,2
80617,42,594,51,631,72,55,32,1,4,6,8,2,3,11,0
5305,12,12,4,7,1,3,5,0,1,0,0,13,3,11,1
36807,88,4,2,5,0,0,5,1,1,0,2,6,3,11,2
28427,67,18,3,19,3,3,6,2,2,0,3,8,3,11,1
82032,54,332,194,377,149,125,57,0,4,6,7,1,3,11,0
22775,40,5,1,8,0,0,1,1,1,0,2,8,3,11,1
40101,73,171,3,129,26,24,62,4,6,1,6,7,3,11,1
58025,81,270,31,88,11,48,22,3,3,2,10,4,3,11,1
75777,12,712,26,538,69,13,80,1,3,6,11,1,3,11,0
7500,7,2,8,11,3,8,21,4,3,2,2,7,3,11,1
33562,33,21,12,12,0,3,3,3,2,0,4,4,3,11,3
57642,24,580,6,58,8,0,27,3,7,6,6,4,3,11,1
58554,55,368,24,68,38,0,88,6,8,2,6,7,3,11,2
63777,87,457,5,106,15,17,53,8,11,1,6,8,3,11,2
57967,39,229,7,137,4,0,91,5,4,2,8,5,3,11,1
24434,9,3,2,8,20,0,17,2,2,1,2,7,3,11,2
11012,82,24,3,26,7,1,23,3,3,1,2,9,3,11,1
44802,71,853,10,143,13,10,20,2,9,4,12,8,3,11,0
26816,50,5,1,6,3,4,3,1,0,0,3,4,3,11,0
666666,23,9,14,18,8,1,12,4,3,1,3,6,3,11,1
34421,81,3,3,7,6,2,9,1,1,0,2,7,3,11,1
61223,46,709,43,182,42,118,247,2,9,3,4,5,3,11,1
64014,56,406,0,30,0,0,8,7,8,2,5,7,3,11,3
56981,91,908,48,217,32,12,24,1,2,3,13,6,3,11,0
69245,8,428,30,214,80,30,61,2,6,5,10,3,3,11,1
52869,40,84,3,61,2,1,21,3,3,1,4,7,3,11,2
